0	0.1065353233452873	0.675485797982023	0.7027732271827513	-0.3835590882189541	0.6426400361453293	-0.6632467186481974	-0.4648195361911557	0.4862406862772524	0.7399410745414412	0.7980132985353607	0.5921011560292294	0.1122096092554781
0.02	0.1069399198739626	0.6756635274311021	0.6942652041698127	-0.3599002261192682	0.6653659540345058	-0.6540336187468156	-0.4933456449761574	0.4592684433761537	0.7387033041092421	0.7918850306846104	0.5885241236607048	0.1629645791178075
0.04	0.1074919266066521	0.6760628922536744	0.6856183229277188	-0.3338897031187242	0.6899718449987102	-0.6422277783313068	-0.5254740851508921	0.4293934723956254	0.7345054334032263	0.7825564848534091	0.5827178553752265	0.2191922650112769
0.06	0.1082476334764079	0.6767411211578815	0.6769023360627872	-0.3057223371755895	0.7162746125074021	-0.6272834542926087	-0.5610745521857509	0.3967489737512149	0.7264885399763144	0.7692393642043125	0.5740565575835969	0.2805884339273748
0.08	0.1092460347497426	0.6777392043050963	0.6681850048102975	-0.2755848850231155	0.7441047376985671	-0.6085730116274825	-0.6000306076156722	0.3614509446441154	0.7136641258605086	0.7510101471159787	0.5618374800157283	0.3468752008697266
0.1	0.1105088290266304	0.6790818933099187	0.6595320990344572	-0.2437181466923564	0.7732731071200678	-0.5853632776129023	-0.6421554314846448	0.3236448553788446	0.694903165485362	0.7267997432495508	0.5452547197335236	0.4176834014187114
0.12	0.1120413967115455	0.6807780724591993	0.6510061575157706	-0.2104842180331445	0.8035218441683005	-0.5568204736747299	-0.6871008698255482	0.2835707647951018	0.6689394711321019	0.6954054850545482	0.5233930332913264	0.4924133873669101
0.14	0.1138296888396306	0.6828197097601408	0.6426706828897948	-0.1764490899848405	0.834426235566448	-0.5221097356322025	-0.7341717981801996	0.2417452069126168	0.6344690896266186	0.6556351801119091	0.4952697369446099	0.5699564880466258
0.16	0.1158422854701893	0.6851823569948843	0.6345870027372251	-0.1424198011710237	0.8653620818046169	-0.4804842012066428	-0.7822670661665304	0.1990133650287276	0.5902981600269075	0.6064444223715938	0.4599371129999426	0.648600813027291
0.18	0.1180317468866078	0.687825625444737	0.6268124844922983	-0.1094589499766257	0.895480010931993	-0.4314328317261598	-0.8298384230374026	0.1566008401794696	0.5355785362632459	0.5471626174372767	0.4166434049355906	0.7259623566018191
0.2	0.1203381237276309	0.6906947445673904	0.6193965055441896	-0.07884559732164426	0.9237293481201272	-0.374843251512627	-0.8749568520789227	0.1160737124533316	0.4700823335091884	0.4777382952863793	0.3650355937424004	0.7990714214123781
0.22	0.1226941941396362	0.6937233882580884	0.6123753837906014	-0.05197228287508043	0.9489364981531645	-0.3111565591234795	-0.9154943589313137	0.07920219469009522	0.3944579712988646	0.3989598483277439	0.3053629558886982	0.8646296921764963
0.24	0.1250311688464006	0.6968375614834205	0.6057683788735063	-0.03016693245106469	0.9699389390944025	-0.2414713453288395	-0.9494098017544917	0.04774457993615362	0.3103892450121657	0.3125875629627559	0.2386187534858629	0.9194292283617403
0.26	0.1272850634471944	0.6999606191093029	0.5995745086238631	-0.01447267124314412	0.9857602557127425	-0.1675328625799753	-0.9750967150897125	0.02316980571330863	0.2205664442395132	0.2213073383517654	0.1665529296060579	0.9608762582306341
0.28	0.1294024025335705	0.7030188144311302	0.5937716943493953	-0.005439943157740702	0.9957829971597407	-0.09157854326208559	-0.9916979634878401	0.006393615792122303	0.128430023324666	0.1284739515719514	0.09151690687882684	0.987481189452651
0.3	0.1313446764155683	0.7059467910878762	0.5883182771182294	-0.003004333650604675	0.99986648739869	-0.01606179804139744	-0.9992852885310629	-0.002396576567897716	0.03772490617808273	0.0376813760989004	0.01616365669522222	0.9991590714683695
0.32	0.1330909642057481	0.7086923099806286	0.5831567343250827	-0.006495486808058162	0.9983721379794793	0.05666465174526257	-0.9988395611448443	-0.003773425814395447	-0.04801346008777375	-0.04772148093996378	-0.05691076667827286	0.9972380983962617
0.34	0.1346382975089651	0.7112195291903827	0.5782191724931498	-0.01476723031506189	0.9920959140903104	0.1246098958916808	-0.9920430787601311	0.001046246543764051	-0.1258945402004875	-0.1250298316120775	-0.1254774984349119	0.9841864348758199
0.36	0.1359998674008258	0.7135104136239715	0.5734336393604866	-0.02639685357531174	0.9821405865383114	0.1862876120291019	-0.9809611964934309	0.01041744249214079	-0.1939242322818356	-0.1924014997225851	-0.1878599083522202	0.9631668171912877
0.38	0.1372013987201245	0.7155641167513449	0.5687303899664149	-0.03988965787435065	0.9697701702900129	0.240737682987831	-0.9677120299613645	0.02251632101571984	-0.2510506768681852	-0.2488819846086175	-0.2429790775017455	0.9375600917454203
0.4	0.13827635200358	0.7173945255731189	0.5640472481923051	-0.0538463692527703	0.9562761279233593	0.2874657121853019	-0.9541989004118455	0.03556703093963769	-0.2970512493879876	-0.2942873204389205	-0.2902945977348654	0.9105624742733662
0.42	0.1392607588934284	0.7190264494789569	0.5593334463984874	-0.06707939311705688	0.9428665909337743	0.32634789216413	-0.9419383759604196	0.04801548843142774	-0.332335085062861	-0.3290174021417333	-0.329692439360709	0.8849013755872975
0.44	0.1401884705276874	0.7204911140408601	0.5545516602658705	-0.07868112340064397	0.930578715986989	0.3575367591904654	-0.931982262302596	0.05864293957141206	-0.3577290432600639	-0.3538620403119693	-0.3613644406834078	0.8626687646112042
0.46	0.1410874540263436	0.7218216725476226	0.5496782482361897	-0.0880530137457349	0.920213487423495	0.3813840640800225	-0.9249151183779956	0.06662249000210073	-0.3742906192008416	-0.3698360320008376	-0.3857053038134464	0.8452530556253999
0.48	0.1419774902844506	0.7230493527662158	0.5447019863034794	-0.09490207976197937	0.9122956848491879	0.3983844608696518	-0.9209051294760149	0.07152552754170986	-0.3831681633625705	-0.3780573207353833	-0.4032377491200849	0.83334985445667
